OBJECTID;IDESTACION;CODIGOESTACION;DENOMINACION;CODIGOMUNICIPIO;CODIGOPOSTAL;DISTRITO;CORONATARIFARIA;X;Y;LINEAS
3050;8_20238;20238;AV.PASIONISTAS-PZA.GUATEMALA;5;28806;3;B3;467523;4483661;9
3051;8_20239;20239;AV.PASIONISTAS-HONDURAS;5;28806;3;B3;467362;4483981;9
3052;8_20240;20240;AV.PASIONISTAS-HONDURAS;5;28806;3;B3;467373;4483994;9
3053;8_20241;20241;HONDURAS-CºEL OLIVAR;5;28806;3;B3;467032;4483860;9
3054;8_20335;20335;BETANZOS-NOYA;7;28925;2;B1;431109;4467862;2
3055;8_20446;20446;AV.JUAN CARLOS I-SAN MAURICIO;65;28905;3;B1;436370;4460302;2
3056;8_20447;20447;AV.JUAN DE LA CIERVA-VIENA;65;28901;4;B1;438517;4462118;6
3057;8_20309;20309;MAR CANTÁBRICO-COSTA BRAVA;47;28400;1;B3;413985;4498873;3
3058;8_20310;20310;ALMIAR-COLEGIO CAÑADA REAL;47;28400;1;B3;414479;4499253;3
3059;8_20311;20311;CORDEL DE VALLADOLID-COSTA AZUL;47;28400;1;B3;414149;4499014;3
3060;8_20313;20313;RINCÓN DE LAS ERAS-CAMELIAS;47;28400;1;B3;414740;4499166;3
3061;8_20395;20395;COLEGIOS-SAN PEDRO Y SAN PABLO;5;28801;1;B3;469406;4481477;6, 7, 1A
3062;8_20396;20396;COLEGIOS-PZA.RODRÍGUEZ MARÍN;5;28801;1;B3;469293;4481446;6, 7
3063;8_20397;20397;PZA.PUERTA DE MÁRTIRES-AZUCENA;5;28801;1;B3;469485;4481842;6, 7, 10
3064;8_20400;20400;VÍA COMPLUTENSE-SAN FÉLIX DE ALCALÁ;5;28807;1;B3;469061;4481821;2, 5, 10, 11
3065;8_20401;20401;Pº.AGUADORES-RECINTO FERIAL;5;28804;1;B3;469657;4481304;10
3066;8_20123;20123;AV.JUAN CARLOS I-PLANETOCIO;47;28400;1;B3;414182;4499104;3
3067;8_20174;20174;AV.ANDALUCÍA-FEDERICO MARÍN;161;28341;1;B3;442753;4449340;2, 5, 6
3068;8_20175;20175;GUARDIA CIVIL-DOCTOR FLEMING;161;28342;2;B3;442557;4449806;4, 7
3069;8_20569;20569;AV.LOPE DE FIGUEROA-COLEGIO;5;28804;5;B3;470252;4481835;1B
3070;8_20176;20176;VILLAS DE GUADARRAMA-CTRA.M614;68;28440;1;C1;408806;4504188;4
3071;8_20215;20215;CºVALTIJAREJO-RECINTO FERIAL;161;28343;1;B3;444240;4449673;SE
3072;8_20299;20299;ASTURIAS-PZA.PRÍNCIPE DE ASTURIAS;47;28400;1;B3;414750;4498263;3
3073;8_20300;20300;ASTURIAS-CERVANTES;47;28400;1;B3;414631;4498258;3
3074;8_20302;20302;IGNACIO GLEZ.SERRANO-PARDO SANTALLANA;47;28400;1;B3;414574;4498095;3
3075;8_20303;20303;NICOLASA FERNÁNDEZ-ASTURIAS;47;28400;1;B3;414348;4498168;3
3076;8_20304;20304;NICOLASA FERNÁNDEZ-GOYA;47;28400;1;B3;414259;4498261;3
3077;8_20305;20305;NICOLASA FERNÁNDEZ-GAUDÍ;47;28400;1;B3;414226;4498361;3
3078;8_20306;20306;SANTA TERESA DE JESÚS-PARDO SANTALLANA;47;28400;1;B3;414253;4498608;3
3079;8_20308;20308;SANTA TERESA DE JESÚS-Pº RÍO GUADARRAMA;47;28400;1;B3;414261;4498602;3
3080;8_20212;20212;PICOS DE EUROPA-ARCHIPIÉLAGO CABRERA;40;28350;2;B3;446440;4445263;1
3081;8_20213;20213;ARCHIPIÉLAGO CABRERA-TABLAS DE DAIMIEL;40;28350;2;B3;446415;4445238;1
3082;8_20276;20276;AV.TIERRA-DULCE CHACÓN;123;28523;1;B1;454322;4469708;1
3083;8_20277;20277;AV.TIERRA-DULCE CHACÓN;123;28523;1;B1;454345;4469716;1
3084;8_20273;20273;MEDICINA-CEMENTERIO;74;28918;3;B1;435395;4466189;1
3085;8_20231;20231;AV.CHARCOS-AV.VALDEDIEGO;104;28860;1;B1;456934;4483509;1, 2
3086;8_20232;20232;AV.CHARCOS-AV.VALDEDIEGO;104;28860;1;B1;456941;4483489;1, 2
3087;8_20449;20449;PZA.PUERTA DE ESPAÑA-AV.ESPAÑA;903;28790;1;B2;438569;4497077;4, 5
3088;8_20451;20451;AV.MADRID-AV.ESPAÑA;903;28790;1;B2;438961;4497012;4, 5
3089;8_20452;20452;AV.MADRID-AV.ESPAÑA;903;28790;1;B2;438971;4497011;4, 5
3090;8_20453;20453;AV.MADRID-GUADIANA;903;28790;1;B2;439002;4497403;4, 5
3091;8_20454;20454;AV.MADRID-GUADIANA;903;28790;1;B2;439015;4497397;4, 5
3092;8_20455;20455;GRAN VÍA TRES CANTOS-AV.TERESA CALCUTA;903;28790;1;B2;439528;4497775;4, 5
3093;8_20456;20456;GRAN VÍA TRES CANTOS-AV.21 DE MARZO;903;28790;1;B2;439530;4497751;4, 5
3094;8_20457;20457;AV.ESPAÑA-AV.COMUNIDAD VALENCIANA;903;28790;1;B2;439431;4496869;4, 5
3095;8_20458;20458;ESLOVAQUIA-AV.PRÍNCIPES DE ASTURIAS;903;28790;1;B2;439694;4497101;4, 5
3096;8_20459;20459;DINAMARCA-AV.JUAN PABLO II;903;28790;1;B2;439946;4497293;4, 5
3097;8_20494;20494;AV.PREMIOS NOBEL-MARIO VARGAS LLOSA;148;28850;1;B2;462872;4480281;6
3098;8_20402;20402;Pº.AGUADORES-RECINTO FERIAL;5;28804;1;B3;469646;4481305;10
3099;8_20485;20485;AV.PREMIOS NOBEL-MARIO VARGAS LLOSA;148;28850;1;B2;462913;4480259;6
3100;8_20486;20486;OTOÑO-PRIMAVERA;148;28850;3;B2;458916;4477957;3
3101;8_20487;20487;ÁLAMO-PARQUE EUROPA;148;28850;2;B2;461415;4477701;5B
3102;8_20488;20488;ÁLAMO-PARQUE EUROPA;148;28850;2;B2;461453;4477665;5A
3103;8_20489;20489;AV.PREMIOS NOBEL-JOSÉ ECHEGARAY;148;28850;1;B2;463439;4480379;6
3104;8_20496;20496;FUNDICIÓN-POLEA;123;28522;1;B1;453981;4467397;1
3105;8_20497;20497;FUNDICIÓN-MARTILLO;123;28522;1;B1;454148;4467185;1
3106;8_20498;20498;FUNDICIÓN-JOSÉ SARAMAGO;123;28522;1;B1;454206;4467159;1
3107;8_20367;20367;AV.TOREROS-CENTRO DE SALUD;38;28470;1;C2;411359;4510746;1
3108;8_20368;20368;ALMACENES-LOS HUERTOS;38;28470;1;C2;411518;4510919;1
3109;8_20369;20369;SAN ANDRÉS-MATALAVIEJA;38;28470;1;C2;410474;4510238;1
3110;8_20370;20370;SAN ANDRÉS-COLEGIO;38;28470;1;C2;410743;4510448;1
3111;8_20371;20371;CASCAJAL-CRTA.LOS MOLINOS;38;28470;1;C2;410003;4510298;1
3112;8_20155;20155;BULEV.BUENOS AIRES-BANCO DE ALIMENTOS;5;28806;3;B3;465400;4484783;9
3113;8_20158;20158;AV.ARTESANOS-AV.PUERTA DE MADRID;130;28850;1;B2;457661;4477252;1
3114;8_20159;20159;AV.ARTESANOS-AV.PUERTA DE MADRID;130;28850;1;B2;457712;4477236;1
3115;8_20160;20160;GUARNICIONEROS-AV.ASTRONOMIA;130;28850;1;B2;457713;4477735;1
3116;8_20161;20161;MARQUETEROS-AV.ASTRONOMIA;130;28850;1;B2;458034;4477558;1
3117;8_20318;20318;TRVA.MORERAS-POL.IND.CAMPORROSO;40;28350;3;B3;445838;4447650;1
3118;8_20466;20466;PENSAMIENTO-AV.PABLO IGLESIAS;123;28522;1;B1;455018;4467142;1
3119;8_20467;20467;PENSAMIENTO-PETUNIA;123;28522;1;B1;455187;4467303;1
3120;8_20468;20468;PENSAMIENTO-DALIA;123;28522;1;B1;455131;4467266;1
3121;8_20470;20470;ALOE-TORCADA;123;28522;1;B1;454765;4468256;1
3122;8_20472;20472;PUERTO DE NAVACERRADA-TORREJÓN;148;28850;4;B2;459069;4479000;2, 1B
3123;8_20664;20664;LUMINARIA-AGUEDAS;47;28400;1;B3;415524;4499759;1
3124;8_20410;20410;AV.GUSTAVO ADOLFO BÉCQUER-PÍO BAROJA;5;28806;4;B3;469348;4484528;3
3125;8_20573;20573;AV.PREMIOS NOBEL-PUENTE;148;28850;1;B2;462665;4480232;6
3126;8_20118;20118;AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES;65;28903;2;B1;439003;4464262;3
3127;8_20119;20119;PLAYA DEL SARDINERO-COMUNIDAD DE MADRID;22;28660;1;B2;425285;4477117;3
3128;8_20120;20120;PLAYA DEL SARDINERO-PLAYA CALAHONDA;22;28669;1;B2;425299;4477146;3
3129;8_20433;20433;AV.FRESNOS-PISOS TUTELADOS;148;28850;3;B2;460112;4477472;3
3130;8_20434;20434;AV.FRESNOS-PISOS TUTELADOS;148;28850;3;B2;460126;4477469;2, 3, 1B
3131;8_20592;20592;AV.SEVERO OCHOA-AV.JUAN PABLO II;45;28770;1;B3;433483;4500134;2
3132;8_20593;20593;AV.SEVERO OCHOA-TRANSIBERIANO;45;28770;1;B3;433489;4500476;2
3133;8_20594;20594;AV.SEVERO OCHOA-ESTACIÓN ATOCHA;45;28770;1;B3;433452;4500685;2
3134;8_20595;20595;AV.SEVERO OCHOA-TREN DE LA FRESA;45;28770;1;B3;433482;4500693;2
3135;8_20596;20596;TOMÁS LUIS DE VITORIA-CORREDERA;45;28770;1;B3;434754;4502555;2
3136;8_20597;20597;CORREDERA-ISLA CABRERA;45;28770;1;B3;434820;4502496;1
3137;8_20598;20598;ZURBARÁN-AV.REMEDIOS;45;28770;1;B3;435023;4502723;1, 2
3138;8_20599;20599;DEHESA-SÉNECA;45;28770;1;B3;435104;4502643;1
3139;8_20600;20600;DEHESA-SÉNECA;45;28770;1;B3;435087;4502628;1
3140;8_20601;20601;DEHESA-HERNANDO DE SOTO;45;28770;1;B3;435285;4502971;1
3141;8_20602;20602;DEHESA-HERNANDO DE SOTO;45;28770;1;B3;435271;4502973;1
3142;8_20604;20604;CRISTÓBAL COLÓN-MAGALLANES;45;28770;1;B3;435564;4503140;1
3143;8_20605;20605;CRISTÓBAL COLÓN-MAGALLANES;45;28770;1;B3;435541;4503120;1
3144;8_20606;20606;CRISTÓBAL COLÓN-HNOS.PINZÓN;45;28770;1;B3;435703;4502868;1
3145;8_20607;20607;CRISTÓBAL COLÓN-HNOS.PINZÓN;45;28770;1;B3;435727;4502888;1
3146;8_20608;20608;AV.REMEDIOS-HOLA;45;28770;1;B3;435079;4503373;2
3147;8_20609;20609;AV.REMEDIOS-HOLA;45;28770;1;B3;435056;4503359;2
3148;8_20610;20610;CTRA.M625-FAMET;45;28770;1;B3;435222;4505563;2
3149;8_19866;19866;PºDEMOCRACIA-EST.SOTO DEL HENARES;148;28850;2;B2;462708;4479447;6, 1A
3150;8_19867;19867;AV.JORGE OTEIZA-EST.SOTO DEL HENARES;148;28850;2;B2;462759;4479415;1B
3151;8_19873;19873;SAN MARCOS-PZA.CONSTITUCIÓN;132;28330;1;B3;451675;4451232;1
3152;8_19877;19877;CENTRO DEPORTIVO MUNICIPAL;115;28223;1;B1;430563;4474903;2, 3
3153;8_19878;19878;CIUDAD DEPORTIVA VALLE DE LAS CAÑAS;115;28223;1;B1;430873;4475140;1, 2, 3
3154;8_19879;19879;CIUDAD DEPORTIVA VALLE DE LAS CAÑAS;115;28223;1;B1;430834;4475090;1, 2, 3
3155;8_20203;20203;CTRA.MAJADAHONDA-EST.BOADILLA CENTRO;22;28660;1;B2;425399;4473591;4
3156;8_20204;20204;AV.SIGLO XXI-EST.INFANTE DON LUIS;22;28660;1;B2;423978;4473425;4
3157;8_20205;20205;AV.SIGLO XXI-EST.INFANTE DON LUIS;22;28660;1;B2;423958;4473388;4
3158;8_19884;19884;JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS;152;28250;1;B3;419357;4492440;1, 2, 4, 5
3159;8_19886;19886;NUEVA-HERRÉN LARGA;152;28250;1;B3;421260;4492540;1, 4, 5
3160;8_19890;19890;SANTO TOMÁS DE AQUINO-JUZGADOS;5;28804;1;B3;469431;4481346;7, 1A
3161;8_19891;19891;TORRELAGUNA-GTA.CHORRILLO;5;28806;3;B3;468495;4482276;7, 8
3162;8_19892;19892;MIGUEL FARADAY-AV.LEONARDO DA VINCI;65;28906;4;B1;440445;4460413;Pi2
3163;8_19893;19893;GALILEO GALILEI-MIGUEL FARADAY;65;28906;4;B1;440538;4460009;Pi2
3164;8_19894;19894;AV.ISAAC NEWTON-GALILEO GALILEI;65;28906;4;B1;441036;4460255;Pi2
3165;8_19895;19895;KALAMOS-AV.LAZAREJO;127;28232;1;B2;421258;4486060;1
3166;8_19896;19896;KALAMOS-AV.LAZAREJO;127;28232;1;B2;421268;4486041;1
3167;8_19897;19897;KALAMOS-CENTRO MUNICIPAL;127;28232;1;B2;420950;4486046;1
3168;8_19898;19898;KALAMOS-CENTRO MUNICIPAL;127;28232;1;B2;420955;4486028;1
3169;8_19901;19901;PEDRO FAURA-NICARAGUA;113;28320;1;B2;440484;4454854;1
3170;8_19904;19904;AV.ESPAÑA-AV.MADRID;903;28790;1;B2;439021;4496936;4, 5
3171;8_19906;19906;AV.ACTORES-AV.MONTES;903;28790;1;B2;439451;4496556;4, 5
3172;8_19907;19907;AV.CASTILLA Y LEÓN-AV.ACTORES;903;28790;1;B2;439364;4496545;4, 5
3173;8_19908;19908;AV.MADRID-AV.CASTILLA Y LEÓN;903;28790;1;B2;439079;4496439;4, 5
3174;8_19909;19909;AV.MADRID-AV.CASTILLA Y LEÓN;903;28790;1;B2;439090;4496447;4, 5
3175;8_19910;19910;AV.MADRID-AV.COMUNIDAD VALENCIANA;903;28790;1;B2;438993;4496598;4, 5
3176;8_19911;19911;AV.MADRID-ASTURIAS;903;28790;1;B2;438969;4496638;4, 5
3177;8_19914;19914;AV.SAN MARTÍN DE VALDEIGLESIAS-POLÍGONO;7;28922;1;B1;427315;4467893;3
3178;8_19916;19916;AV SAN MARTIN DE VALDEIGLESIAS-AUTOCARAVANAS;7;28922;1;B1;428277;4467969;3
3179;8_19917;19917;AV SAN MARTIN DE VALDEIGLESIAS-AUTOCARAVANAS;7;28922;1;B1;428296;4467927;3
3180;8_20330;20330;CTRA ALPEDRETE-TANATORIO;47;28400;1;B3;414996;4500831;1, 3, 4, 6
3181;8_20348;20348;SALAMANCA-BADAJOZ;115;28223;1;B1;428934;4474755;1
3182;8_19931;19931;AV.EJÉRCITO DE TIERRA-AV.FUERZAS ARMADAS;7;28922;1;B1;427437;4467675;3
3183;8_19932;19932;AV.EJÉRCITO DE TIERRA-AV.FUERZAS ARMADAS;7;28922;1;B1;427498;4467655;3
3184;8_19933;19933;AV.EJÉRCITO DE TIERRA-PARQUE EL LUCERO;7;28922;1;B1;427549;4467239;3
3185;8_19941;19941;AV.M.GONZÁLEZ AMEZUA-POLIDEPORTIVO;38;28470;1;C2;411506;4510792;1
3186;8_20196;20196;AV.VÍC.TERRORISMO-EST.PUERTA DE BOADILLA;22;28660;1;B2;423480;4473617;4
3187;8_20197;20197;AV.VÍC.TERRORISMO-EST.PUERTA DE BOADILLA;22;28660;1;B2;423490;4473652;4
3188;8_20198;20198;AV.VÍCTIMAS TERRORISMO-CRISTÓBAL COLÓN;22;28660;1;B2;422788;4473981;4
3189;8_20199;20199;AV.VÍCTIMAS TERRORISMO-CRISTÓBAL COLÓN;22;28660;1;B2;422769;4473964;4
3190;8_20200;20200;AV.VÍCTIMAS TERRORISMO-HERNÁN CORTÉS;22;28660;1;B2;422577;4474293;4
3191;8_20201;20201;AV.VÍCTIMAS TERRORISMO-HERNÁN CORTÉS;22;28660;1;B2;422548;4474291;4
3192;8_20202;20202;AV.VÍCTIMAS TERRORISMO-SEB.DE BENALCÁZAR;22;28660;1;B2;422578;4474555;4
3193;8_20278;20278;NORUEGA-INSTITUTO;15;28939;1;B3;421912;4460009;1
3194;8_20279;20279;NORUEGA-INSTITUTO;15;28939;1;B3;421911;4459989;1
3195;8_20280;20280;SUIZA-AV.ITALIA;15;28939;1;B3;421794;4459626;1
3196;8_20281;20281;SUIZA-AV.ITALIA;15;28939;1;B3;421792;4459615;1
3197;8_20286;20286;B.PÉREZ GALDÓS-ZURBARÁN;15;28939;1;B3;422667;4457159;1
3198;8_20287;20287;B.PÉREZ GALDÓS-AV.MEDITERRÁNEO;15;28939;1;B3;422667;4457144;1
3199;8_20288;20288;B.PÉREZ GALDÓS-GOYA;15;28939;1;B3;422473;4457355;1
3200;8_20289;20289;B.PÉREZ GALDÓS-GOYA;15;28939;1;B3;422461;4457349;1
3201;8_20290;20290;E.PARDO BAZÁN-INSTITUTO;15;28939;1;B3;422237;4457637;1
3202;8_20291;20291;M.CERVANTES-INSTITUTO;15;28939;1;B3;422213;4457665;1
3203;8_20292;20292;M.CERVANTES-PÌO BAROJA;15;28939;1;B3;421948;4457576;1
3204;8_20293;20293;M.CERVANTES-PÌO BAROJA;15;28939;1;B3;421899;4457559;1
3205;8_20268;20268;MEDICINA-CEMENTERIO;74;28918;3;B1;435393;4466216;1
3206;8_20574;20574;PºPASTRANA-RÍO TORCÓN;5;28803;2;B3;469064;4480549;7
3207;8_20575;20575;PºPASTRANA-ENTREPEÑAS;5;28803;2;B3;469091;4480210;7
3208;8_19986;19986;PºDEL PRADO-PISCINA MUNICIPAL;161;28343;1;B3;443927;4449520;SE
3209;8_20163;20163;GOBI-PABLO PICASSO;7;28922;4;B1;429074;4464954;2
3210;8_20167;20167;AV.LEGANÉS-EST.PUERTA DEL SUR;7;28924;2;B1;431223;4466545;1
3211;8_20360;20360;AV.COMTE.JOSÉ M.RIPOLLÉS-SALVADOR DALÍ;65;28907;3;B1;437912;4464951;3
3212;8_20361;20361;AV.COMTE.JOSÉ M.RIPOLLÉS-RESTITUTO GLEZ;65;28907;3;B1;437904;4464932;3
3213;8_20507;20507;AV.ONU-CAMINO DE HUMANES;92;28936;4;B2;427406;4462787;1
3214;8_20508;20508;AV.ONU-CAMINO DE HUMANES;92;28936;4;B2;427387;4462795;1
3215;8_20020;20020;AV.MANUEL AZAÑA-AV.LUIS ARAQUISTAIN;65;28905;3;B1;436013;4461516;5
3216;8_20018;20018;SOTO SAN MARCOS-VIRGEN DE LA ASUNCIÓN;92;28935;1;B2;420561;4463189;6
3217;8_20021;20021;FRAY LUIS DE LEÓN-PºMIGUEL UNAMUNO;131;28200;2;C1;403319;4495225;4
3218;8_20025;20025;CANCHA-RÍO NAVIA;38;28470;1;C2;410744;4511227;1
3219;8_20026;20026;PORTILLO ROMERO-FLOR DE LIS;104;28860;1;B1;454601;4485167;1
3220;8_20027;20027;PORTILLO ROMERO-FLOR DE LIS;104;28860;1;B1;454590;4485157;1
3221;8_20483;20483;LEGANÉS-CENTRO CULTURAL;58;28945;3;B2;432905;4460770;N5
3222;8_20516;20516;CAMPO UNIVERSITARIO-AV.PUNTO ES;5;28805;4;B3;470976;4485162;2
3223;8_20517;20517;UNIV.ALCALÁ-AMBIENTALES;5;28805;4;B3;470856;4484570;1B
3224;8_20518;20518;UNIV.ALCALÁ-AMBIENTALES;5;28805;4;B3;470864;4484553;1A
3225;8_20519;20519;UNIV.ALCALÁ-HOSPITAL ENTRADA SERVICIOS;5;28805;4;B3;470720;4484476;1B
3226;8_20520;20520;UNIV.ALCALÁ-HOSPITAL ENTRADA SERVICIOS;5;28805;4;B3;470731;4484466;1A
3227;8_20521;20521;UNIV.ALCALÁ-TALLER DE JARDINERÍA;5;28805;4;B3;471019;4484471;1A
3228;8_20522;20522;UNIV.ALCALÁ-TALLER DE JARDINERÍA;5;28805;4;B3;471038;4484484;1B
3229;8_20524;20524;UNIV.ALCALÁ-JARDÍN BOTÁNICO;5;28805;4;B3;471264;4484122;1A
3230;8_20525;20525;DOÑA INÉS ULLOA-EST.ALCALÁ UNIVERSIDAD;5;28805;5;B3;471815;4484129;1A, 1B
3231;8_20526;20526;DOÑA INÉS ULLOA-EST.ALCALÁ UNIVERSIDAD;5;28805;5;B3;471798;4484115;11
3232;8_20528;20528;AV.VÍCTIMAS DEL T.-S.GARCÉS EL MAYOR;5;28806;4;B3;469103;4484979;10, 1B
3233;8_20529;20529;AV.VÍCTIMAS DEL T.-S.GARCÉS EL MAYOR;5;28806;4;B3;469097;4484958;10, 1A
3234;8_20530;20530;AV.VÍCTIMAS DEL TERRORISMO-ALFONSO VI;5;28806;4;B3;469449;4484856;10, 1B
3235;8_20531;20531;AV.VÍCTIMAS DEL TERRORISMO-ALFONSO VI;5;28806;4;B3;469440;4484838;10, 1A
3236;8_20532;20532;AV.VÍCTIMAS DEL TERRORISMO-ALFONSO VII;5;28806;4;B3;469698;4484722;10, 1B
3237;8_20533;20533;AV.VÍCTIMAS DEL TERRORISMO-SANCHO III;5;28806;4;B3;469686;4484706;10, 1A
3238;8_20534;20534;VILLAMALEA-JUAN RAMÓN JIMÉNEZ;5;28805;4;B3;470111;4484346;1B
3239;8_20535;20535;VILLAMALEA-JUAN RAMÓN JIMÉNEZ;5;28805;4;B3;470169;4484325;3, 1A
3240;8_20536;20536;BENITO PÉREZ GALDÓS-ROSALÍA DE CASTRO;5;28806;4;B3;468745;4484346;10, 1B
3241;8_20537;20537;BENITO PÉREZ GALDÓS-J.MTNEZ.RUIZ AZORÍN;5;28806;4;B3;468769;4484341;3, 10, 1A
3242;8_20538;20538;AV.DAGANZO-AV.AJALVIR;5;28806;3;B3;468245;4482444;1B
3243;8_20539;20539;AV.CARLOS III-BLAS CABRERA;5;28806;3;B3;465770;4482178;11
3244;8_20540;20540;AV.CARLOS III-GALILEO GALILEI;5;28806;3;B3;466021;4481923;11
3245;8_20541;20541;CARMEN DESCALZO-SANTO TOMÁS DE AQUINO;5;28804;1;B3;469466;4481331;1B
3246;8_20542;20542;RONDA FISCAL-LUIS VIVES;5;28803;2;B3;468998;4480632;1A
3247;8_20543;20543;RONDA FISCAL-PASEO PASTRANA;5;28803;2;B3;469012;4480616;1B
3248;8_20544;20544;PASEO DEL VAL-MANUEL MERINO;5;28804;1;B3;469838;4481536;1A
3249;8_20545;20545;PASEO DEL VAL-MIGUEL DE BARRERA;5;28804;1;B3;469842;4481527;1B
3250;8_20619;20619;AV.LISBOA-PORTO LAGOS;7;28924;2;B1;430208;4467300;2
3251;8_20659;20659;DEMETRIO DUCAS-AV.MADRID;5;28802;2;B3;468408;4481344;5
3252;8_20550;20550;MICENAS-SANTOS;127;28232;1;B2;423053;4486158;2
3253;8_20551;20551;MICENAS-SANTOS;127;28232;1;B2;423045;4486147;2
3254;8_20552;20552;MICENAS-ANTONIO MACHADO;127;28232;1;B2;422740;4486543;2
3255;8_20553;20553;MICENAS-ANTONIO MACHADO;127;28232;1;B2;422740;4486526;2
3256;8_20554;20554;AV.MIGUEL DE UNAMUNO-PZA.PAZ;5;28806;4;B3;469454;4483042;5
3257;8_20555;20555;AV.MIGUEL DE UNAMUNO-AV.MECO;5;28805;4;B3;469992;4483208;5
3258;8_20556;20556;AV.MIGUEL DE UNAMUNO-AV.MECO;5;28805;5;B3;469993;4483191;5
3259;8_20557;20557;ÁVILA-AVIACIÓN ESPAÑOLA;5;28805;5;B3;470352;4483096;5
3260;8_20558;20558;ÁVILA-AVIACIÓN ESPAÑOLA;5;28805;5;B3;470340;4483085;5
3261;8_20559;20559;JOSÉ MARÍA PEREDA-AV.JESUITAS;5;28806;4;B3;469336;4483137;10
3262;8_20560;20560;JOSÉ MARÍA PEREDA-AV.JESUITAS;5;28806;4;B3;469314;4483132;10
3263;8_20561;20561;JOSÉ ORTEGA Y GASSET-CIUDAD 10;5;28805;4;B3;469952;4484662;3
3264;8_20562;20562;ALFONSO VII-RESIDENCIA DE MAYORES;5;28806;4;B3;469713;4484475;3, 7, 10
3265;8_20563;20563;TORRELAGUNA-LUIS MIGUEL DOMINGUÍN;5;28806;3;B3;468609;4482220;7
3266;8_20564;20564;SAN JULIÁN-RONDA PESCADERÍA;5;28801;1;B3;469275;4481278;6
3267;8_20565;20565;RONDA PESCADERÍA-LICENCIADO VIDRIERA;5;28801;1;B3;469142;4481105;6
3268;8_20566;20566;PºALAMEDA-PºVAL;5;28804;1;B3;470045;4481587;6
3269;8_20567;20567;AV.CASTILLA-AV.VIRGEN DEL VAL;5;28804;5;B3;470237;4481619;6
3270;8_20568;20568;AV.CASTILLA-PZA.SEPÚLVEDA;5;28804;5;B3;470259;4481646;6
3271;8_20635;20635;GONZALO CHACÓN-ANTONIO GUARDIOLA SÁEZ;13;28300;3;C1;447609;4430439;3
3272;8_20636;20636;GONZALO CHACÓN-POLÍGONO INDUSTRIAL;13;28300;3;C1;448100;4430412;3
3273;8_20637;20637;GONZALO CHACÓN-ANTONIO GUARDIOLA SÁEZ;13;28300;3;C1;447610;4430415;3
3274;8_20638;20638;GONZALO CHACÓN-POLÍGONO INDUSTRIAL;13;28300;3;C1;448085;4430433;3
3275;8_20639;20639;GONZALO CHACÓN-CTRA.CUESTA DEL REGAJAL;13;28300;3;C1;448421;4430434;3
3276;8_20640;20640;GONZALO CHACÓN-CTRA.CUESTA DEL REGAJAL;13;28300;3;C1;448411;4430463;3
3277;8_20037;20037;AV.OSA MENOR-EST.MANUELA MALASAÑA;92;28938;4;B2;426731;4462781;4
3278;8_20038;20038;AV.OSA MENOR-EST.MANUELA MALASAÑA;92;28938;4;B2;426722;4462799;4
3279;8_20039;20039;AV.OSA MENOR-AV.ONU;92;28938;4;B2;427085;4462699;4
3280;8_20040;20040;AV.OSA MENOR-AV.ONU;92;28938;4;B2;427054;4462731;4
3281;8_20041;20041;AV.VÍA LÁCTEA-ACUARIO;92;28938;4;B2;427061;4462434;4
3282;8_20042;20042;AV.VÍA LÁCTEA-ACUARIO;92;28938;4;B2;427059;4462413;4
3283;8_20043;20043;AV.VÍA LÁCTEA-SAGITARIO;92;28938;4;B2;426763;4462294;4
3284;8_20044;20044;AV.VÍA LÁCTEA-SAGITARIO;92;28938;4;B2;426751;4462266;4
3285;8_20045;20045;AV.VÍA LÁCTEA-GÉMINIS;92;28938;4;B2;426463;4462156;4
3286;8_20046;20046;AV.VÍA LÁCTEA-GÉMINIS;92;28938;4;B2;426489;4462145;4
3287;8_20068;20068;VALTI-ITALIA;104;28860;1;B1;453969;4486815;1
3288;8_20069;20069;VALTI-ITALIA;104;28860;1;B1;453973;4486825;1
3289;8_20070;20070;VALTI-CAMINO VIEJO DE COBEÑA;104;28860;1;B1;454188;4486881;1
3290;8_20294;20294;RUIZ DE ALARCÓN-AV. GALAPAGAR;47;28400;1;B3;414993;4497648;2, 6
3291;8_20071;20071;CAMINO VIEJO DE COBEÑA-VALTI;104;28860;1;B1;454226;4486889;1
3292;8_20072;20072;AV.MESA DEL MONTE-CAMINO VIEJO DE COBEÑA;104;28860;1;B1;454181;4486694;1
3293;8_20073;20073;AV.MESA DEL MONTE-CAMINO VIEJO DE COBEÑA;104;28860;1;B1;454179;4486704;1
3294;8_20074;20074;AV.MESA DEL MONTE-OLIVOS;104;28860;1;B1;454533;4486494;1
3295;8_20075;20075;AV.MESA DEL MONTE-OLIVOS;104;28860;1;B1;454535;4486464;1
